,index,roc_auc,model,fold,subject,session,train_cond,test_cond
173,0,0.7657828282828283,ERPCov-TS-LogReg,3,A07,2,G,mix
174,0,0.47754654983570644,ERPCov-TS-LogReg,4,A07,2,G,S
175,0,0.5822784810126582,ERPCov-TS-LogReg,4,A07,2,G,G
176,0,0.8008130081300813,ERPCov-TS-LogReg,4,A07,2,G,mix
177,0,0.7281045751633988,ERPCov-TS-LogReg,5,A07,2,G,S
178,0,0.6666666666666666,ERPCov-TS-LogReg,5,A07,2,G,G
179,0,0.9616648411829135,ERPCov-TS-LogReg,5,A07,2,G,mix
180,0,0.7786596119929453,XDAWNCov-TS-LogReg,0,A07,2,mix,S
181,0,0.7222222222222222,XDAWNCov-TS-LogReg,0,A07,2,mix,G
182,0,0.5490506329113924,XDAWNCov-TS-LogReg,0,A07,2,mix,mix
183,0,0.8355957767722473,XDAWNCov-TS-LogReg,1,A07,2,mix,S
184,0,0.7575,XDAWNCov-TS-LogReg,1,A07,2,mix,G
185,0,0.6431962025316457,XDAWNCov-TS-LogReg,1,A07,2,mix,mix
186,0,0.8022151898734177,XDAWNCov-TS-LogReg,2,A07,2,mix,S
187,0,0.8119999999999999,XDAWNCov-TS-LogReg,2,A07,2,mix,G
188,0,0.7650316455696202,XDAWNCov-TS-LogReg,2,A07,2,mix,mix
189,0,0.8860398860398861,XDAWNCov-TS-LogReg,3,A07,2,mix,S
190,0,0.8192771084337349,XDAWNCov-TS-LogReg,3,A07,2,mix,G
191,0,0.8118143459915613,XDAWNCov-TS-LogReg,3,A07,2,mix,mix
192,0,0.8589285714285714,XDAWNCov-TS-LogReg,4,A07,2,mix,S
193,0,0.7091346153846154,XDAWNCov-TS-LogReg,4,A07,2,mix,G
194,0,0.7367088607594936,XDAWNCov-TS-LogReg,4,A07,2,mix,mix
195,0,0.8442105263157895,XDAWNCov-TS-LogReg,5,A07,2,mix,S
196,0,0.7094017094017095,XDAWNCov-TS-LogReg,5,A07,2,mix,G
197,0,0.6962025316455696,XDAWNCov-TS-LogReg,5,A07,2,mix,mix
198,0,0.8053333333333333,ERPCov-TS-LogReg,0,A07,2,mix,S
199,0,0.6000000000000001,ERPCov-TS-LogReg,0,A07,2,mix,G
200,0,0.7397151898734177,ERPCov-TS-LogReg,0,A07,2,mix,mix
201,0,0.7155172413793104,ERPCov-TS-LogReg,1,A07,2,mix,S
202,0,0.774,ERPCov-TS-LogReg,1,A07,2,mix,G
203,0,0.5893987341772152,ERPCov-TS-LogReg,1,A07,2,mix,mix
204,0,0.7873961218836565,ERPCov-TS-LogReg,2,A07,2,mix,S
205,0,0.8015873015873016,ERPCov-TS-LogReg,2,A07,2,mix,G
206,0,0.689873417721519,ERPCov-TS-LogReg,2,A07,2,mix,mix
207,0,0.6973684210526316,ERPCov-TS-LogReg,3,A07,2,mix,S
208,0,0.7293447293447294,ERPCov-TS-LogReg,3,A07,2,mix,G
209,0,0.5713080168776371,ERPCov-TS-LogReg,3,A07,2,mix,mix
210,0,0.7713080168776371,ERPCov-TS-LogReg,4,A07,2,mix,S
211,0,0.7783783783783784,ERPCov-TS-LogReg,4,A07,2,mix,G
212,0,0.639662447257384,ERPCov-TS-LogReg,4,A07,2,mix,mix
213,0,0.8822412155745489,ERPCov-TS-LogReg,5,A07,2,mix,S
214,0,0.7459349593495934,ERPCov-TS-LogReg,5,A07,2,mix,G
215,0,0.8177215189873418,ERPCov-TS-LogReg,5,A07,2,mix,mix
216,0,0.917948717948718,XDAWNCov-TS-LogReg,0,A07,3,S,S
217,0,0.6130198915009041,XDAWNCov-TS-LogReg,0,A07,3,S,G
218,0,0.8519230769230769,XDAWNCov-TS-LogReg,0,A07,3,S,mix
219,0,0.8581196581196582,XDAWNCov-TS-LogReg,1,A07,3,S,S
220,0,0.6663961038961038,XDAWNCov-TS-LogReg,1,A07,3,S,G
221,0,0.7692307692307693,XDAWNCov-TS-LogReg,1,A07,3,S,mix
222,0,0.8188034188034188,XDAWNCov-TS-LogReg,2,A07,3,S,S
223,0,0.5795454545454546,XDAWNCov-TS-LogReg,2,A07,3,S,G
224,0,0.6818181818181819,XDAWNCov-TS-LogReg,2,A07,3,S,mix
225,0,0.788034188034188,XDAWNCov-TS-LogReg,3,A07,3,S,S
226,0,0.6773972602739726,XDAWNCov-TS-LogReg,3,A07,3,S,G
227,0,0.8110307414104883,XDAWNCov-TS-LogReg,3,A07,3,S,mix
228,0,0.7946428571428571,XDAWNCov-TS-LogReg,4,A07,3,S,S
229,0,0.43247863247863244,XDAWNCov-TS-LogReg,4,A07,3,S,G
230,0,0.6318518518518519,XDAWNCov-TS-LogReg,4,A07,3,S,mix
231,0,0.7264069264069264,XDAWNCov-TS-LogReg,5,A07,3,S,S
232,0,0.4601571268237934,XDAWNCov-TS-LogReg,5,A07,3,S,G
