,index,roc_auc,model,fold,subject,train_cond,test_cond
335,0,0.7291280148423006,ERPCov-TS-LogReg,1,A08,split/3,mix
336,0,0.7450980392156863,ERPCov-TS-LogReg,2,A08,split/3,overt
337,0,0.6710310965630115,ERPCov-TS-LogReg,2,A08,split/3,covert
338,0,0.5432692307692308,ERPCov-TS-LogReg,2,A08,split/3,split/1
339,0,0.5936920222634507,ERPCov-TS-LogReg,2,A08,split/3,split/2
340,0,0.528,ERPCov-TS-LogReg,2,A08,split/3,split/3
341,0,0.8871527777777777,ERPCov-TS-LogReg,2,A08,split/3,mix
342,0,0.5381944444444444,ERPCov-TS-LogReg,3,A08,split/3,overt
343,0,0.739770867430442,ERPCov-TS-LogReg,3,A08,split/3,covert
344,0,0.5725,ERPCov-TS-LogReg,3,A08,split/3,split/1
345,0,0.692722371967655,ERPCov-TS-LogReg,3,A08,split/3,split/2
346,0,0.766,ERPCov-TS-LogReg,3,A08,split/3,split/3
347,0,0.62708719851577,ERPCov-TS-LogReg,3,A08,split/3,mix
348,0,0.4675324675324676,ERPCov-TS-LogReg,4,A08,split/3,overt
349,0,0.6688453159041394,ERPCov-TS-LogReg,4,A08,split/3,covert
350,0,0.5424836601307189,ERPCov-TS-LogReg,4,A08,split/3,split/1
351,0,0.6383442265795207,ERPCov-TS-LogReg,4,A08,split/3,split/2
352,0,0.8240000000000001,ERPCov-TS-LogReg,4,A08,split/3,split/3
353,0,0.5741239892183287,ERPCov-TS-LogReg,4,A08,split/3,mix
354,0,0.5462962962962963,ERPCov-TS-LogReg,5,A08,split/3,overt
355,0,0.6201923076923077,ERPCov-TS-LogReg,5,A08,split/3,covert
356,0,0.6091644204851752,ERPCov-TS-LogReg,5,A08,split/3,split/1
