,index,roc_auc,model,fold,subject,train_cond,test_cond
276,0,0.7740000000000001,wCBLE,4,A13,split/1,overt
277,0,0.7930283224400871,wCBLE,4,A13,split/1,covert
278,0,0.788,wCBLE,4,A13,split/1,split/1
279,0,0.8653846153846154,wCBLE,4,A13,split/1,split/2
280,0,0.8496732026143792,wCBLE,4,A13,split/1,split/3
281,0,0.7712418300653594,wCBLE,4,A13,split/1,mix
282,0,0.8038194444444444,wCBLE,5,A13,split/1,overt
283,0,0.9215686274509803,wCBLE,5,A13,split/1,covert
284,0,0.786,wCBLE,5,A13,split/1,split/1
285,0,0.8163265306122449,wCBLE,5,A13,split/1,split/2
286,0,0.8942486085343228,wCBLE,5,A13,split/1,split/3
287,0,0.8990384615384616,wCBLE,5,A13,split/1,mix
288,0,0.622,tLDA,0,A13,split/1,overt
289,0,0.6708074534161491,tLDA,0,A13,split/1,covert
290,0,0.916,tLDA,0,A13,split/1,split/1
291,0,0.8459999999999999,tLDA,0,A13,split/1,split/2
292,0,0.7363834422657952,tLDA,0,A13,split/1,split/3
293,0,0.8725961538461539,tLDA,0,A13,split/1,mix
294,0,0.5456730769230769,tLDA,1,A13,split/1,overt
295,0,0.7562111801242235,tLDA,1,A13,split/1,covert
296,0,0.834,tLDA,1,A13,split/1,split/1
297,0,0.6557734204793029,tLDA,1,A13,split/1,split/2
298,0,0.8823529411764706,tLDA,1,A13,split/1,split/3
299,0,0.9423076923076923,tLDA,1,A13,split/1,mix
300,0,0.8400000000000001,tLDA,2,A13,split/1,overt
301,0,0.889487870619946,tLDA,2,A13,split/1,covert
302,0,0.8720000000000001,tLDA,2,A13,split/1,split/1
303,0,0.648,tLDA,2,A13,split/1,split/2
304,0,0.8921832884097036,tLDA,2,A13,split/1,split/3
305,0,0.8300653594771242,tLDA,2,A13,split/1,mix
306,0,0.7692307692307692,tLDA,3,A13,split/1,overt
307,0,0.7420000000000001,tLDA,3,A13,split/1,covert
308,0,0.952,tLDA,3,A13,split/1,split/1
309,0,0.8871527777777778,tLDA,3,A13,split/1,split/2
310,0,0.8333333333333334,tLDA,3,A13,split/1,split/3
311,0,0.8823529411764706,tLDA,3,A13,split/1,mix
312,0,0.7872340425531915,tLDA,4,A13,split/1,overt
313,0,0.7897574123989218,tLDA,4,A13,split/1,covert
314,0,0.844,tLDA,4,A13,split/1,split/1
315,0,0.8557692307692307,tLDA,4,A13,split/1,split/2
316,0,0.7638888888888888,tLDA,4,A13,split/1,split/3
317,0,0.7708674304418985,tLDA,4,A13,split/1,mix
318,0,0.725417439703154,tLDA,5,A13,split/1,overt
319,0,0.6875,tLDA,5,A13,split/1,covert
320,0,0.8660000000000001,tLDA,5,A13,split/1,split/1
321,0,0.8478664192949907,tLDA,5,A13,split/1,split/2
322,0,0.8849721706864564,tLDA,5,A13,split/1,split/3
323,0,0.8079999999999999,tLDA,5,A13,split/1,mix
324,0,0.6187363834422659,CBLE,0,A13,split/2,overt
325,0,0.7170138888888888,CBLE,0,A13,split/2,covert
326,0,0.8276333789329685,CBLE,0,A13,split/2,split/1
327,0,0.896,CBLE,0,A13,split/2,split/2
328,0,0.8990384615384616,CBLE,0,A13,split/2,split/3
329,0,0.8431372549019608,CBLE,0,A13,split/2,mix
330,0,0.8274932614555256,CBLE,1,A13,split/2,overt
331,0,0.7734204793028322,CBLE,1,A13,split/2,covert
332,0,0.7385444743935311,CBLE,1,A13,split/2,split/1
333,0,0.738,CBLE,1,A13,split/2,split/2
334,0,0.9099378881987576,CBLE,1,A13,split/2,split/3
335,0,0.9649595687331537,CBLE,1,A13,split/2,mix
336,0,0.73187414500684,CBLE,2,A13,split/2,overt
337,0,0.6649305555555556,CBLE,2,A13,split/2,covert
338,0,0.8180000000000001,CBLE,2,A13,split/2,split/1
339,0,0.6900000000000001,CBLE,2,A13,split/2,split/2
340,0,0.7331730769230769,CBLE,2,A13,split/2,split/3
341,0,0.8416149068322981,CBLE,2,A13,split/2,mix
342,0,0.5599128540305011,CBLE,3,A13,split/2,overt
