,index,block,rank,F_tr,F_rt,log_loss,mse,nmse,dataset,subject,session
121,1,2,"(22, 4, 16)",0.0002064674359042803,0.3989576848218967,0.00044459215716024744,5.3836621599046645e-06,5.383662159904666e-06,BNCI2014-001,7,0train
122,2,3,"(1, 1, 1)",0.00020646744208761746,0.3991705372754171,0.0004960321832938584,5.333332286649708e-06,5.33333228664971e-06,BNCI2014-001,7,0train
123,3,4,"(8, 4, 8)",0.00020646749011559617,0.45343908586123877,0.000939609658393382,4.855796102758875e-06,4.855796102758877e-06,BNCI2014-001,7,0train
124,4,5,"(2, 2, 2)",0.0002064674974608887,0.4551287635519458,0.0009866006334305318,4.834507121926035e-06,4.8345071219260365e-06,BNCI2014-001,7,0train
125,5,6,"(8, 4, 8)",0.00020646751412372854,0.509035067593118,0.00022847256220880682,4.268863208458286e-06,4.2688632084582874e-06,BNCI2014-001,7,0train
126,6,7,"(1, 1, 1)",0.000206467517545702,0.5092451124509305,0.00030779111546489635,4.265918854090477e-06,4.2659188540904785e-06,BNCI2014-001,7,0train
127,7,8,"(8, 4, 8)",0.00020646751845778828,0.5628894734862341,1.5645704426524934e-05,3.7966846733765123e-06,3.7966846733765135e-06,BNCI2014-001,7,0train
128,8,9,"(1, 1, 1)",0.0002064675212318107,0.5630986212470487,1.2584948843293776e-05,3.7905510061578604e-06,3.7905510061578617e-06,BNCI2014-001,7,0train
129,9,10,"(4, 4, 4)",0.00020646752415271044,0.576476297526988,5.46856772135358e-06,3.74957166275197e-06,3.7495716627519713e-06,BNCI2014-001,7,0train
130,0,1,"(22, 4, 16)",0.0003299584986948876,0.3765974763074983,9.764345846396715e-05,3.889485192012253e-06,3.889485192012253e-06,BNCI2014-001,7,1test
131,1,2,"(2, 2, 2)",0.00032995853688870693,0.3784473554778651,4.466577794887087e-05,3.8035240500899264e-06,3.8035240500899264e-06,BNCI2014-001,7,1test
132,2,3,"(2, 2, 2)",0.00032995860466716566,0.3802964748115835,0.00010124732955855136,3.619182087158836e-06,3.619182087158836e-06,BNCI2014-001,7,1test
133,3,4,"(8, 4, 8)",0.0003299586318195346,0.43913799571686457,9.603652448805425e-05,3.321345282459336e-06,3.321345282459336e-06,BNCI2014-001,7,1test
134,4,5,"(8, 4, 8)",0.00032995863244050685,0.4974755299055433,7.651605237789469e-06,2.9433362144698777e-06,2.9433362144698777e-06,BNCI2014-001,7,1test
