,block,rank,fold,train_score,val_score,n_features,test_score,dataset,subject,session
413,2,"(1, 1, 1)",3,0.8586956521739131,0.3695652173913043,258,0.27586206896551724,BNCI2014-001,5,0train
414,2,"(1, 1, 1)",4,0.8369565217391305,0.391304347826087,258,0.3448275862068966,BNCI2014-001,5,0train
415,3,"(1, 1, 1)",0,0.8478260869565217,0.45652173913043476,259,0.3275862068965517,BNCI2014-001,5,0train
416,3,"(1, 1, 1)",1,0.8913043478260869,0.32608695652173914,259,0.39655172413793105,BNCI2014-001,5,0train
417,3,"(1, 1, 1)",2,0.8369565217391305,0.41304347826086957,259,0.29310344827586204,BNCI2014-001,5,0train
418,3,"(1, 1, 1)",3,0.8967391304347826,0.391304347826087,259,0.29310344827586204,BNCI2014-001,5,0train
419,3,"(1, 1, 1)",4,0.8641304347826086,0.41304347826086957,259,0.29310344827586204,BNCI2014-001,5,0train
420,4,"(4, 4, 4)",0,0.8804347826086957,0.41304347826086957,323,0.3448275862068966,BNCI2014-001,5,0train
421,4,"(4, 4, 4)",1,0.9184782608695652,0.32608695652173914,323,0.3620689655172414,BNCI2014-001,5,0train
422,4,"(4, 4, 4)",2,0.8695652173913043,0.43478260869565216,323,0.3275862068965517,BNCI2014-001,5,0train
423,4,"(4, 4, 4)",3,0.8858695652173914,0.43478260869565216,323,0.3275862068965517,BNCI2014-001,5,0train
424,4,"(4, 4, 4)",4,0.9021739130434783,0.45652173913043476,323,0.27586206896551724,BNCI2014-001,5,0train
425,5,"(1, 1, 1)",0,0.9021739130434783,0.391304347826087,324,0.27586206896551724,BNCI2014-001,5,0train
426,5,"(1, 1, 1)",1,0.9293478260869565,0.32608695652173914,324,0.3448275862068966,BNCI2014-001,5,0train
427,5,"(1, 1, 1)",2,0.8695652173913043,0.41304347826086957,324,0.3275862068965517,BNCI2014-001,5,0train
428,5,"(1, 1, 1)",3,0.8913043478260869,0.45652173913043476,324,0.29310344827586204,BNCI2014-001,5,0train
429,5,"(1, 1, 1)",4,0.9021739130434783,0.4782608695652174,324,0.3275862068965517,BNCI2014-001,5,0train
430,6,"(2, 2, 2)",0,0.9239130434782609,0.391304347826087,332,0.3448275862068966,BNCI2014-001,5,0train
431,6,"(2, 2, 2)",1,0.9456521739130435,0.34782608695652173,332,0.3793103448275862,BNCI2014-001,5,0train
432,6,"(2, 2, 2)",2,0.8967391304347826,0.3695652173913043,332,0.1896551724137931,BNCI2014-001,5,0train
433,6,"(2, 2, 2)",3,0.9021739130434783,0.43478260869565216,332,0.3275862068965517,BNCI2014-001,5,0train
434,6,"(2, 2, 2)",4,0.9184782608695652,0.5,332,0.3103448275862069,BNCI2014-001,5,0train
435,7,"(4, 4, 4)",0,0.9456521739130435,0.34782608695652173,396,0.3275862068965517,BNCI2014-001,5,0train
436,7,"(4, 4, 4)",1,0.9619565217391305,0.41304347826086957,396,0.3793103448275862,BNCI2014-001,5,0train
437,7,"(4, 4, 4)",2,0.9293478260869565,0.391304347826087,396,0.22413793103448276,BNCI2014-001,5,0train
438,7,"(4, 4, 4)",3,0.8967391304347826,0.4782608695652174,396,0.3275862068965517,BNCI2014-001,5,0train
439,7,"(4, 4, 4)",4,0.9347826086956522,0.30434782608695654,396,0.27586206896551724,BNCI2014-001,5,0train
440,8,"(1, 1, 1)",0,0.9456521739130435,0.32608695652173914,397,0.27586206896551724,BNCI2014-001,5,0train
441,8,"(1, 1, 1)",1,0.9619565217391305,0.41304347826086957,397,0.3620689655172414,BNCI2014-001,5,0train
442,8,"(1, 1, 1)",2,0.9402173913043478,0.3695652173913043,397,0.29310344827586204,BNCI2014-001,5,0train
443,8,"(1, 1, 1)",3,0.9184782608695652,0.45652173913043476,397,0.27586206896551724,BNCI2014-001,5,0train
444,8,"(1, 1, 1)",4,0.9347826086956522,0.391304347826087,397,0.3275862068965517,BNCI2014-001,5,0train
445,9,"(16, 4, 16)",0,0.967391304347826,0.3695652173913043,1421,0.22413793103448276,BNCI2014-001,5,0train
446,9,"(16, 4, 16)",1,0.9891304347826086,0.391304347826087,1421,0.3103448275862069,BNCI2014-001,5,0train
447,9,"(16, 4, 16)",2,0.9510869565217391,0.3695652173913043,1421,0.27586206896551724,BNCI2014-001,5,0train
448,9,"(16, 4, 16)",3,0.9782608695652174,0.30434782608695654,1421,0.29310344827586204,BNCI2014-001,5,0train
449,9,"(16, 4, 16)",4,0.9456521739130435,0.43478260869565216,1421,0.2413793103448276,BNCI2014-001,5,0train
450,0,"(22, 4, 16)",0,0.8913043478260869,0.41304347826086957,1408,0.3448275862068966,BNCI2014-001,5,1test
451,0,"(22, 4, 16)",1,0.8804347826086957,0.2608695652173913,1408,0.25862068965517243,BNCI2014-001,5,1test
452,0,"(22, 4, 16)",2,0.9239130434782609,0.34782608695652173,1408,0.29310344827586204,BNCI2014-001,5,1test
453,0,"(22, 4, 16)",3,0.8858695652173914,0.32608695652173914,1408,0.3103448275862069,BNCI2014-001,5,1test
454,0,"(22, 4, 16)",4,0.9021739130434783,0.45652173913043476,1408,0.3103448275862069,BNCI2014-001,5,1test
455,1,"(4, 4, 4)",0,0.9293478260869565,0.43478260869565216,1472,0.3448275862068966,BNCI2014-001,5,1test
456,1,"(4, 4, 4)",1,0.9239130434782609,0.2608695652173913,1472,0.3275862068965517,BNCI2014-001,5,1test
457,1,"(4, 4, 4)",2,0.9021739130434783,0.34782608695652173,1472,0.25862068965517243,BNCI2014-001,5,1test
458,1,"(4, 4, 4)",3,0.9347826086956522,0.32608695652173914,1472,0.29310344827586204,BNCI2014-001,5,1test
459,1,"(4, 4, 4)",4,0.9184782608695652,0.41304347826086957,1472,0.3275862068965517,BNCI2014-001,5,1test
460,2,"(16, 4, 16)",0,0.9782608695652174,0.3695652173913043,2496,0.29310344827586204,BNCI2014-001,5,1test
461,2,"(16, 4, 16)",1,0.9891304347826086,0.3695652173913043,2496,0.3448275862068966,BNCI2014-001,5,1test
462,2,"(16, 4, 16)",2,0.9565217391304348,0.41304347826086957,2496,0.3275862068965517,BNCI2014-001,5,1test
463,2,"(16, 4, 16)",3,0.967391304347826,0.3695652173913043,2496,0.20689655172413793,BNCI2014-001,5,1test
464,2,"(16, 4, 16)",4,0.9891304347826086,0.391304347826087,2496,0.3448275862068966,BNCI2014-001,5,1test
465,3,"(1, 1, 1)",0,0.9728260869565217,0.391304347826087,2497,0.29310344827586204,BNCI2014-001,5,1test
466,3,"(1, 1, 1)",1,0.9891304347826086,0.34782608695652173,2497,0.3103448275862069,BNCI2014-001,5,1test
467,3,"(1, 1, 1)",2,0.967391304347826,0.41304347826086957,2497,0.3275862068965517,BNCI2014-001,5,1test
468,3,"(1, 1, 1)",3,0.9728260869565217,0.32608695652173914,2497,0.1896551724137931,BNCI2014-001,5,1test
469,3,"(1, 1, 1)",4,0.9836956521739131,0.43478260869565216,2497,0.3620689655172414,BNCI2014-001,5,1test
470,4,"(22, 4, 16)",0,0.9891304347826086,0.3695652173913043,3905,0.3103448275862069,BNCI2014-001,5,1test
471,4,"(22, 4, 16)",1,0.9891304347826086,0.41304347826086957,3905,0.39655172413793105,BNCI2014-001,5,1test
472,4,"(22, 4, 16)",2,0.9836956521739131,0.391304347826087,3905,0.27586206896551724,BNCI2014-001,5,1test
473,4,"(22, 4, 16)",3,0.9891304347826086,0.43478260869565216,3905,0.2413793103448276,BNCI2014-001,5,1test
474,4,"(22, 4, 16)",4,1.0,0.34782608695652173,3905,0.3275862068965517,BNCI2014-001,5,1test
475,5,"(1, 1, 1)",0,0.9891304347826086,0.34782608695652173,3906,0.3103448275862069,BNCI2014-001,5,1test
476,5,"(1, 1, 1)",1,0.9945652173913043,0.45652173913043476,3906,0.3620689655172414,BNCI2014-001,5,1test
477,5,"(1, 1, 1)",2,0.9836956521739131,0.391304347826087,3906,0.25862068965517243,BNCI2014-001,5,1test
478,5,"(1, 1, 1)",3,0.9891304347826086,0.5217391304347826,3906,0.2413793103448276,BNCI2014-001,5,1test
